0.02067005,0.016063761,0.012519774,0.0097085,0.00743144,0.005546315,0.00392154,0.004612411,0.006566947,0.007342226,0.00784318,0.008327432,0.008908241,0.00963572,0.010527015,0.011581304,0.012788307,0.014133471,0.015601293,0.017177619,0.018851459,0.020616742
0.019953039,0.015749068,0.012443852,0.009797587,0.007654692,0.00589694,0.004412721,0.003050423,0.003666567,0.005477303,0.006512541,0.007395018,0.008308075,0.00932786,0.010483896,0.011782012,0.013215705,0.014772536,0.016438012,0.018198082,0.020040937,0.021958511
0.019561798,0.015628652,0.012505427,0.010002457,0.00799022,0.00636664,0.005036075,0.003884929,0.002707461,0.003173915,0.005031384,0.006397744,0.007693336,0.009044015,0.010498055,0.012070214,0.013758772,0.015553978,0.017442789,0.01941174,0.021448831,0.023544948
0.019446148,0.015703215,0.012727154,0.010355907,0.008475199,0.006992908,0.005823436,0.004872752,0.004009676,0.002942357,0.003268257,0.005312544,0.007061094,0.008789662,0.010580525,0.012461496,0.014437114,0.016500996,0.018641981,0.020847582,0.023106082,0.025407965
0.019600792,0.015993872,0.013143016,0.010898756,0.009154313,0.007822705,0.00682388,0.00607427,0.005471777,0.004857037,0.003810701,0.004073496,0.006407344,0.008574278,0.010747703,0.012977623,0.015277284,0.017644548,0.020070581,0.022544204,0.025054343,0.02759156
0.020053249,0.016541449,0.013801511,0.011684417,0.010084495,0.008915879,0.008100562,0.007560143,0.007206461,0.006923638,0.006514075,0.005366477,0.005713508,0.008412308,0.011023369,0.013648663,0.016314969,0.019025633,0.021774592,0.024552249,0.027348451,0.030154185
0.020862675,0.017409633,0.014770481,0.012784367,0.011340547,0.0103505,0.009735288,0.009418082,0.009317392,0.00933687,0.009342316,0.009085828,0.007648463,0.008322382,0.011442105,0.014516372,0.017598339,0.020698718,0.023814614,0.026938168,0.030060315,0.033172716
0.022125976,0.018691862,0.016144486,0.01429576,0.013022834,0.012230537,0.011836145,0.011761589,0.011927743,0.012247644,0.012614238,0.012870186,0.012700804,0.010626276,0.012056328,0.015640038,0.01919331,0.022736966,0.026271248,0.02978988,0.033284856,0.036748625
0.023991767,0.020523158,0.018056203,0.016352766,0.015268654,0.014697267,0.014549037,0.014742105,0.015196669,0.015829705,0.016547289,0.017229219,0.017688879,0.017520634,0.01350727,0.017109005,0.021192471,0.025240456,0.029253398,0.033225412,0.037149063,0.041017469
0.026686193,0.0230997,0.020694515,0.019144241,0.018269844,0.017946977,0.018075567,0.01856733,0.019339258,0.020308754,0.021388033,0.022474851,0.0234328,0.024037427,0.023754902,0.019107251,0.023733023,0.028349889,0.032911475,0.037406463,0.04182617,0.046163734
0.030560543,0.026711762,0.02433419,0.022942499,0.022301358,0.022259624,0.022701941,0.023530541,0.024656752,0.025995718,0.027461595,0.028961072,0.030381838,0.031566971,0.032241674,0.031683649,0.027064054,0.032272488,0.037459526,0.042560533,0.047558614,0.052444845
0.036184925,0.031801452,0.02938691,0.028152504,0.027770007,0.028047655,0.028848117,0.030060241,0.031586955,0.033338711,0.035228617,0.037167174,0.039054456,0.040765471,0.042116423,0.042763339,0.041691808,0.037355,0.043215851,0.049019037,0.054697045,0.060231807
0.044556549,0.039070168,0.036494353,0.035401304,0.035302926,0.035944481,0.03715672,0.038809743,0.040794687,0.043014728,0.045379387,0.047799531,0.050181265,0.05241623,0.054362695,0.055800374,0.056286765,0.054321452,0.050697012,0.057288263,0.063770904,0.070082264
0.057678437,0.049695549,0.046711755,0.045713976,0.045921428,0.04697811,0.048667263,0.050832393,0.053348227,0.056107531,0.059013661,0.061975071,0.064899793,0.06768807,0.070220041,0.072330856,0.073748768,0.07388504,0.070338906,0.068201871,0.07562737,0.082882697
0.08125473,0.065821649,0.061910466,0.060899094,0.061421618,0.062950814,0.065196533,0.067963453,0.071103115,0.074493596,0.078028979,0.081612554,0.085151063,0.08854829,0.091695871,0.094457275,0.096634193,0.097879128,0.097374877,0.090660817,0.09174163,0.100156962
0.100933715,0.091867155,0.085808664,0.084536284,0.085349253,0.087410413,0.090310156,0.093793867,0.097679047,0.101822557,0.106104823,0.110420564,0.114672,0.118762425,0.122588388,0.12602783,0.128918497,0.13101088,0.131839501,0.130204557,0.115192626,0.12485197
0.119520986,0.139148551,0.12737061,0.125243414,0.126225198,0.128859989,0.1325279,0.13687687,0.14167077,0.146733781,0.151925219,0.157125841,0.162228848,0.167132502,0.171732428,0.175911506,0.179523707,0.182363405,0.184095621,0.184053982,0.180325769,0.163972935
0.186002624,0.261368995,0.220088663,0.215339107,0.21597422,0.219069402,0.223572667,0.228944181,0.234848048,0.24104863,0.247366381,0.253655312,0.259789329,0.265652249,0.271128734,0.276093915,0.280398755,0.283845362,0.28613803,0.286766755,0.284646669,0.276213109
0.340644949,0.366347321,0.453834309,0.442764773,0.442557673,0.44639376,0.452258265,0.459231371,0.466794128,0.474612383,0.482449294,0.490122899,0.497482136,0.504390944,0.510715474,0.516311198,0.521006627,0.524578424,0.526706861,0.526883108,0.524176957,0.516458648
0.315972713,0.334043214,0.462831644,0.444580204,0.444321869,0.448948415,0.455748662,0.463637721,0.472054183,0.480660208,0.48922955,0.497596662,0.505629804,0.513214614,0.520242235,0.526598724,0.532153188,0.53674142,0.540139289,0.542012917,0.541810613,0.538477532
0.30726064,0.324360053,0.373548434,0.454148083,0.452138012,0.456582531,0.46354917,0.471700449,0.480402641,0.489297507,0.498156954,0.506821271,0.515168382,0.523096299,0.53051147,0.537319474,0.543415737,0.548674007,0.552929268,0.555948503,0.557373782,0.556593554
0.305365971,0.323035019,0.348263989,0.468494409,0.462529105,0.466128638,0.472842162,0.480931095,0.489649926,0.498603122,0.507550728,0.516331547,0.52482706,0.532941982,0.540592256,0.547696325,0.55416734,0.559904493,0.564781304,0.568627207,0.571194727,0.572093183
0.307337916,0.325913388,0.346956681,0.490530198,0.474638197,0.476680074,0.482807197,0.490607888,0.499167875,0.508034229,0.516945105,0.52573144,0.534273424,0.54247826,0.550267238,0.557567061,0.564302844,0.57039115,0.575731454,0.580193792,0.583598428,0.585678289
0.311683081,0.331143819,0.351342286,0.388438565,0.488414719,0.487859216,0.493072357,0.500400179,0.50867081,0.51734777,0.526136171,0.534852866,0.543372509,0.551601374,0.559462924,0.566888739,0.573811842,0.580160706,0.585852635,0.590784994,0.594821818,0.597770896
0.317495891,0.337713697,0.3579582,0.383275164,0.504788756,0.499535164,0.503446393,0.51012931,0.518004011,0.526413962,0.5350178,0.543611727,0.552060846,0.56026755,0.568154912,0.575656812,0.582711208,0.589254642,0.595216788,0.600513849,0.605039242,0.60864874
0.324171653,0.344997779,0.365531198,0.387934413,0.494445667,0.511780566,0.51383826,0.519693676,0.527077127,0.535157721,0.543530378,0.551963202,0.560307689,0.568459645,0.576339584,0.583881639,0.591026456,0.59771587,0.603888117,0.609472582,0.614382958,0.618507089
0.331283379,0.352579618,0.373438395,0.394956794,0.429411107,0.524985127,0.524231875,0.52903882,0.53583689,0.543534625,0.551639846,0.559883622,0.568099473,0.576173984,0.584023191,0.591579789,0.598785364,0.60558497,0.611922682,0.617737158,0.62295636,0.627490251
0.338519506,0.360168264,0.381322177,0.402598993,0.42865917,0.540472276,0.534690379,0.538144696,0.544254142,0.55151932,0.559327631,0.567361831,0.575432496,0.583414293,0.591216981,0.598770368,0.606015572,0.612899282,0.619369401,0.625371092,0.63084248,0.635709138
0.34564847,0.367554367,0.388956621,0.410221525,0.433623983,0.50835347,0.545397808,0.547021907,0.552317247,0.559099324,0.566585239,0.574394585,0.582309093,0.590188593,0.597934803,0.605473343,0.612743691,0.619692924,0.626271261,0.632428354,0.638109593,0.643251756
0.352496698,0.374584736,0.396190555,0.417527984,0.439875949,0.474754084,0.556801247,0.55571542,0.56002895,0.566271509,0.573411115,0.580983902,0.588735463,0.596507491,0.604191853,0.611708754,0.618995026,0.625997123,0.63266641,0.638955523,0.644815036,0.650189849
0.358933955,0.381146429,0.402919413,0.424359957,0.446252122,0.473508184,0.570232656,0.564319099,0.567405619,0.573040094,0.57980874,0.587135449,0.594720366,0.602383195,0.610003996,0.617496362,0.62479357,0.631840609,0.638589069,0.644993423,0.651007889,0.656583286
0.364863062,0.387156185,0.409069673,0.430624978,0.452325395,0.476759487,0.552632601,0.573014132,0.574478828,0.579415623,0.58578544,0.592857514,0.600274321,0.607828921,0.615387397,0.622855503,0.630162112,0.637250022,0.644070297,0.650578363,0.656730918,0.662483087
0.370212407,0.392553055,0.414589457,0.436266279,0.457908109,0.481054605,0.518189336,0.582179465,0.581300229,0.585414721,0.591351671,0.598160351,0.605409089,0.612858545,0.620358334,0.62780507,0.635122397,0.642250275,0.649138621,0.655743103,0.662022016,0.667933584
0.374930324,0.397293097,0.419442452,0.441248258,0.462908645,0.485411308,0.514391667,0.592822593,0.587952547,0.591060633,0.596520634,0.603055768,0.610137357,0.617486401,0.624933118,0.632363562,0.639695317,0.646864906,0.653820564,0.660517636,0.666915315,0.672974011
0.378980798,0.401345432,0.423603781,0.445548728,0.467279718,0.489459053,0.51517695,0.611403856,0.594574446,0.596384786,0.601308185,0.60755688,0.614472552,0.621727184,0.629128091,0.636549179,0.643901105,0.651116388,0.658141109,0.664929815,0.671442052,0.67763971
0.382340136,0.404689277,0.427057076,0.449154409,0.470996714,0.493035571,0.517164875,0.558868852,0.60142407,0.601429959,0.605733013,0.61167801,0.618428755,0.625595926,0.632959678,0.64037995,0.64775955,0.655026433,0.662124098,0.669005899,0.675631287,0.681963085
0.384994371,0.407311671,0.429792365,0.452058141,0.474047539,0.496063808,0.519353066,0.550924537,0.609085414,0.606256425,0.609817143,0.615434696,0.622020687,0.629108037,0.63644448,0.643873883,0.651290213,0.658616279,0.665792609,0.672771015,0.679510497,0.685974371
0.386937229,0.409205741,0.431804516,0.454257073,0.476427439,0.498506121,0.521350887,0.548848322,0.619609507,0.610954331,0.613586881,0.618843813,0.625263772,0.632279392,0.639599413,0.647049165,0.654512662,0.661906983,0.669169303,0.67624959,0.683106092,0.689702274
0.388168556,0.410369366,0.433092087,0.455751453,0.478136188,0.500344808,0.522982514,0.548458294,0.600393164,0.615671208,0.617074426,0.621923818,0.628174256,0.635126472,0.642441882,0.649924361,0.657446728,0.664919713,0.672276769,0.679465747,0.68644389,0.693174538
0.388693099,0.410804166,0.433656495,0.456543827,0.479176499,0.50157301,0.524162359,0.548548241,0.584474439,0.620684013,0.620320623,0.624695124,0.630769395,0.637666552,0.64499,0.652518669,0.66011278,0.667676058,0.675137865,0.682443686,0.689549549,0.696418441
0.388519602,0.41051476,0.433501423,0.456638514,0.479553119,0.502190178,0.524847662,0.548645325,0.578863565,0.626649671,0.623379831,0.627180661,0.6330677,0.63991794,0.647262845,0.654852199,0.662532036,0.670198361,0.677776077,0.685208076,0.692448987,0.699461271
0.387660173,0.409508242,0.432632443,0.456041316,0.479272364,0.502199756,0.52501803,0.548533312,0.57599221,0.636313185,0.626329153,0.629406676,0.635089271,0.641900274,0.649280776,0.65694631,0.664726905,0.672510077,0.680215896,0.687784445,0.695168806,0.702330769
0.386129903,0.407793861,0.43105681,0.454759394,0.478341929,0.501608012,0.524665825,0.548104999,0.574083467,0.619418636,0.629287815,0.631403893,0.636856201,0.643634886,0.651065798,0.658823985,0.666721377,0.674636169,0.682483217,0.690199595,0.69773671,0.705055579
0.383946739,0.405382884,0.428783436,0.452801331,0.47677093,0.500423554,0.523791452,0.547306181,0.572479542,0.607505588,0.632464565,0.633209238,0.63839309,0.645145233,0.652642003,0.660510271,0.668541467,0.676603554,0.684605785,0.692482042,0.700181955,0.707665695
0.381131624,0.402288651,0.425823026,0.450177349,0.474570147,0.498657272,0.522401061,0.546111463,0.570886542,0.60156123,0.636305569,0.634868521,0.639727677,0.646457416,0.654036078,0.662032794,0.670215717,0.678441592,0.686613676,0.69466249,0.702535812,0.710192923
0.377708963,0.398526817,0.422188406,0.446899707,0.471752452,0.49632262,0.520505591,0.544512976,0.569161239,0.597598217,0.642247396,0.636440863,0.64089162,0.647600798,0.655277908,0.663422343,0.671775773,0.68018265,0.688539838,0.696774351,0.704832068,0.712671368
0.37370749,0.394115832,0.41789505,0.442983305,0.468333454,0.493436179,0.518120619,0.542514981,0.567233712,0.594459835,0.642101209,0.638006657,0.641921468,0.648608732,0.65640128,0.664713561,0.67325704,0.681862721,0.69042068,0.698854304,0.707107555,0.715137936
0.36916169,0.389077668,0.412961858,0.438446526,0.464332389,0.490018509,0.515266799,0.540131462,0.565074914,0.591678645,0.628707547,0.639683553,0.642859866,0.64951942,0.657444707,0.665945725,0.674699431,0.683522134,0.692296739,0.700942914,0.709402729,0.717632871
0.364114015,0.38343888,0.407412229,0.433312372,0.459773302,0.486095325,0.511970778,0.537385431,0.562681961,0.589041628,0.621789796,0.641664122,0.643757085,0.650376926,0.658452379,0.667163662,0.67614822,0.685206341,0.6942134,0.703085299,0.711762277,0.720200314
0.358618376,0.377232058,0.401275517,0.427609975,0.45468661,0.481699058,0.508266595,0.534309356,0.560071439,0.586453272,0.617016413,0.644328729,0.644673001,0.651232353,0.659475276,0.668418776,0.677654995,0.686966798,0.696221702,0.70533185,0.714235771,0.722888887
0.352745801,0.370497797,0.394588965,0.421376587,0.449111118,0.476870882,0.504197599,0.530946451,0.55727681,0.583882683,0.613293211,0.648781796,0.645679708,0.65214522,0.660572436,0.669770237,0.679278742,0.688861934,0.698379204,0.707739009,0.716878343,0.725752286
0.346594335,0.363287325,0.387400255,0.414660165,0.443096653,0.471663334,0.499818966,0.527352771,0.554348222,0.581340972,0.610203058,0.654729147,0.646865174,0.653185042,0.661812411,0.671286302,0.681087029,0.690958209,0.700750914,0.710370066,0.719751385,0.72884988
0.340308512,0.355665986,0.379770868,0.407522769,0.436707462,0.466143691,0.495200962,0.523600118,0.551353956,0.578871602,0.607580331,0.645033794,0.648338682,0.654433138,0.663274907,0.673045789,0.683157314,0.693331247,0.70341026,0.713295998,0.722923244,0.732247286
0.33412608,0.347717856,0.37178049,0.400044968,0.430026609,0.460398301,0.490433125,0.519779879,0.54838323,0.576547118,0.605382583,0.639856638,0.650239824,0.65598467,0.665052609,0.675139693,0.685578334,0.696067021,0.706440084,0.716596272,0.726469876,0.736016888
0.328536751,0.339551837,0.363532796,0.39233161,0.423161676,0.454538146,0.485629595,0.516007957,0.545550237,0.574469533,0.603642414,0.636598829,0.652755709,0.657950893,0.667253176,0.677672906,0.688451553,0.699263041,0.709933601,0.720359612,0.730475426,0.740238262
0.32569053,0.331309719,0.355163048,0.384519339,0.416252141,0.448705979,0.480935876,0.512431,0.542999506,0.57277317,0.602448161,0.634659393,0.656161542,0.660461589,0.670001349,0.680765988,0.691892607,0.7030295,0.713995272,0.724684631,0.73503267,0.744998447
0.328341951,0.323176861,0.346848072,0.376786421,0.409478933,0.443085461,0.476537409,0.50923422,0.540912674,0.571629388,0.601937066,0.63387238,0.660952202,0.663667598,0.673441117,0.684556915,0.696032649,0.707490262,0.718741491,0.729680261,0.740243222,0.750391982
0.322707974,0.315396358,0.338819385,0.369365586,0.403076798,0.437912845,0.472670348,0.506651069,0.539516839,0.571252969,0.602294714,0.634258264,0.668669147,0.667743296,0.677737778,0.689202653,0.701019461,0.712783581,0.724300967,0.735465865,0.746217433,0.756520628
0.316197901,0.308287907,0.331380455,0.362560791,0.397350264,0.433491839,0.469635049,0.504975123,0.539094632,0.571909973,0.603757989,0.635947981,0.675618701,0.672888821,0.683079718,0.694880358,0.707018144,0.719062356,0.730814641,0.74217088,0.753073823,0.763492656
0.309691563,0.302273001,0.324929403,0.356769085,0.392694197,0.430212411,0.467812765,0.504574419,0.539996062,0.573926894,0.606620074,0.63915465,0.676550617,0.679331668,0.689679591,0.701787939,0.714211131,0.726493713,0.738434925,0.749933817,0.760937923,0.771421579
0.303857873,0.29790881,0.31998877,0.352509002,0.389620069,0.428574332,0.467686015,0.505908421,0.542652027,0.577700741,0.611236437,0.644162421,0.680293208,0.687327201,0.697774512,0.710143588,0.722797181,0.735257606,0.747324041,0.758900429,0.769940341,0.780424189
0.299438401,0.295934297,0.317244435,0.350457207,0.388789225,0.429216213,0.469862899,0.509547447,0.547589015,0.58370933,0.618030712,0.651321766,0.686611588,0.697157386,0.707624692,0.720183823,0.732988975,0.74554412,0.757651168,0.769220799,0.780213883,0.790617767
0.297364294,0.297334966,0.317596065,0.351495289,0.391054308,0.432950506,0.475105149,0.516193857,0.555443956,0.592520584,0.627499014,0.661046132,0.695645897,0.709126911,0.719509866,0.732159462,0.745008826,0.757549098,0.769588107,0.78104516,0.791889581,0.802116353
0.298857169,0.303442124,0.322221745,0.356768466,0.397509605,0.440804158,0.484358802,0.526703301,0.566977224,0.604798747,0.640210703,0.67380656,0.707677125,0.723555662,0.7337227,0.746328902,0.759082027,0.771467724,0.783303222,0.794518239,0.805091479,0.815025996
0.305544961,0.316134684,0.332659069,0.367757218,0.409549786,0.454063079,0.498784668,0.542102711,0.583080411,0.621304394,0.656802786,0.6901212,0.723059347,0.740766471,0.750558349,0.762948065,0.775427392,0.787485774,0.798953442,0.809772033,0.81993017,0.829438996
0.319605172,0.339073511,0.350903499,0.386360723,0.428933869,0.474315657,0.519782957,0.563599275,0.60477354,0.642883676,0.677964332,0.710536602,0.7421794,0.761067181,0.770299421,0.782256525,0.794244686,0.805768371,0.816674311,0.826917065,0.836495145,0.845427263
0.343940737,0.372757261,0.37952092,0.414986292,0.457846134,0.503485567,0.549002118,0.592571261,0.633184074,0.670440861,0.704406561,0.735597633,0.765419054,0.784726608,0.793195894,0.804459614,0.815698956,0.826446399,0.836568275,0.846032348,0.854846243,0.863035039
0.38238385,0.415035022,0.421762972,0.456630011,0.498936841,0.543836382,0.588315909,0.63052749,0.669497709,0.704887215,0.736814178,0.765803393,0.793111803,0.81194508,0.819440169,0.82970688,0.839902235,0.849601078,0.858691766,0.867154603,0.875004677,0.88227146
0.439902489,0.474622091,0.481657764,0.51491793,0.555311632,0.597919706,0.639745657,0.679018514,0.714869753,0.747059631,0.775774721,0.801548068,0.825492079,0.842822107,0.84913837,0.858068055,0.866893743,0.875247783,0.883042013,0.890267562,0.896944374,0.903103565
0.522743005,0.556946858,0.564021041,0.594052345,0.630419352,0.668426371,0.705298894,0.739481542,0.770287654,0.797605508,0.821686026,0.843048655,0.862638548,0.877326272,0.882280304,0.889508684,0.896620487,0.903320691,0.909544972,0.915292496,0.920584591,0.92545055
0.638368459,0.668013129,0.674291353,0.698574927,0.727767747,0.75789208,0.786696328,0.813006895,0.836382805,0.856837628,0.874647949,0.890266145,0.904417003,0.915274671,0.918711882,0.923868617,0.928920851,0.933660395,0.938046045,0.942081349,0.945784867,0.949180132
